ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,56594,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,42876,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,38941,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,34450,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,56598,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,57612,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,33358,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,39278,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:10:00,2024-05-02 12:10:07,6.780,192.168.2.2,192.168.60.6,0,2048,ICMP,...A....,0,0,5,420,0,0,3,1,0,0,0,0,0,0,192.168.60.6,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:55.882
2024-05-02 12:10:00,2024-05-02 12:10:07,6.780,192.168.2.2,192.168.60.6,0,2048,ICMP,...A....,0,0,5,420,0,0,3,1,0,0,0,0,0,0,192.168.60.6,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:55.882
2024-05-02 12:10:00,2024-05-02 12:10:07,6.792,192.168.60.6,192.168.2.2,0,0,ICMP,...A....,0,0,5,420,0,0,1,3,0,0,0,0,0,0,192.168.2.2,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:55.882
2024-05-02 12:10:00,2024-05-02 12:10:07,6.792,192.168.60.6,192.168.2.2,0,0,ICMP,...A....,0,0,5,420,0,0,1,3,0,0,0,0,0,0,192.168.2.2,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:55.882
2024-05-02 12:07:04,2024-05-02 12:07:07,3.012,192.168.2.2,192.168.60.6,0,2048,ICMP,...A....,0,0,5,420,0,0,3,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:09,2024-05-02 12:07:09,0.004,192.168.60.6,192.168.43.1,33772,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:09,2024-05-02 12:07:09,0.000,192.168.60.6,192.168.43.1,41424,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,39977,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,52847,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,51095,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,60896,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,57892,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,41535,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,60724,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,36469,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,43184,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,34825,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,36299,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,50161,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,36366,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,52965,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.004,192.168.60.6,192.168.43.1,46048,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,37735,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,39510,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:10,2024-05-02 12:07:10,0.000,192.168.60.6,192.168.43.1,40467,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:09.806
2024-05-02 12:07:30,2024-05-02 12:07:31,1.384,192.168.2.2,192.168.60.6,0,2048,ICMP,...A....,0,0,2,168,0,0,3,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:21.044
2024-05-02 12:08:00,2024-05-02 12:08:00,0.000,192.168.60.6,192.168.43.1,39133,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:00,2024-05-02 12:08:00,0.000,192.168.60.6,192.168.43.1,56537,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:00,2024-05-02 12:08:00,0.000,192.168.60.6,192.168.43.1,35208,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:00,2024-05-02 12:08:00,0.000,192.168.60.6,192.168.43.1,45156,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:00,2024-05-02 12:08:00,0.000,192.168.60.6,192.168.43.1,44696,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:00,2024-05-02 12:08:00,0.000,192.168.60.6,192.168.43.1,34947,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:00,2024-05-02 12:08:00,0.000,192.168.60.6,192.168.43.1,44934,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:00,2024-05-02 12:08:00,0.000,192.168.60.6,192.168.43.1,48715,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:00,2024-05-02 12:08:00,0.000,192.168.60.6,192.168.43.1,41104,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:01,2024-05-02 12:08:01,0.000,192.168.60.6,192.168.43.1,33791,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:01,2024-05-02 12:08:01,0.000,192.168.60.6,192.168.43.1,46006,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:01,2024-05-02 12:08:01,0.000,192.168.60.6,192.168.43.1,56947,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:01,2024-05-02 12:08:01,0.000,192.168.60.6,192.168.43.1,38604,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:01,2024-05-02 12:08:01,0.000,192.168.60.6,192.168.43.1,51041,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:01,2024-05-02 12:08:01,0.000,192.168.60.6,192.168.43.1,40758,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:01,2024-05-02 12:08:01,0.000,192.168.60.6,192.168.43.1,32834,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:01,2024-05-02 12:08:01,0.000,192.168.60.6,192.168.43.1,53903,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:01,2024-05-02 12:08:01,0.000,192.168.60.6,192.168.43.1,38859,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
2024-05-02 12:08:01,2024-05-02 12:08:01,0.000,192.168.60.6,192.168.43.1,43347,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:10:36.004
