ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2024-06-10 13:16:10,2024-06-10 13:16:10,0.184,192.168.60.2,224.0.0.22,0,148,IGMP,...A....,0,192,2,80,0,0,7,0,0,0,24,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-10 10:16:35.521
2024-06-10 13:16:10,2024-06-10 13:16:15,5.060,192.168.60.2,224.0.0.251,5353,5353,UDP,...A....,0,0,13,1762,0,0,7,0,0,0,24,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-10 10:16:35.521
2024-06-10 13:16:27,2024-06-10 13:16:27,0.000,192.168.60.2,192.168.60.100,34226,53,UDP,...A....,0,0,1,73,0,0,7,0,0,0,24,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-10 10:16:50.516
2024-06-10 13:17:13,2024-06-10 13:17:14,1.532,192.168.60.2,224.0.0.251,5353,5353,UDP,...A....,0,0,4,364,0,0,7,0,0,0,24,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-10 10:17:39.541
2024-06-10 13:17:13,2024-06-10 13:17:14,1.120,192.168.60.2,239.255.255.250,38770,3702,UDP,...A....,0,0,8,5080,0,0,7,0,0,0,24,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-10 10:17:39.541
2024-06-10 13:17:13,2024-06-10 13:17:15,1.892,192.168.60.2,224.0.0.22,0,148,IGMP,...A....,0,192,4,160,0,0,7,0,0,0,24,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-10 10:17:39.541
2024-06-21 20:48:51,2024-06-21 20:48:55,4.032,192.168.1.34,192.168.1.195,0,0,ICMP,...A....,0,0,5,420,0,0,4,0,0,0,24,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:22.236
2024-06-21 20:49:04,2024-06-21 20:49:08,4.084,192.168.40.2,192.168.60.2,0,0,ICMP,...A....,0,0,5,420,0,0,5,7,0,0,24,24,0,0,192.168.60.2,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:35.222
2024-06-21 20:49:04,2024-06-21 20:49:08,4.084,192.168.40.2,192.168.60.2,0,0,ICMP,...A....,0,0,5,420,0,0,5,7,0,0,24,24,0,1,192.168.60.2,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:35.222
2024-06-21 20:49:04,2024-06-21 20:49:08,4.084,192.168.60.2,192.168.40.2,0,0,ICMP,...A....,0,0,5,420,0,0,7,5,0,0,24,24,0,0,192.168.40.2,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:35.222
2024-06-21 20:49:04,2024-06-21 20:49:08,4.084,192.168.60.2,192.168.40.2,0,0,ICMP,...A....,0,0,5,420,0,0,7,5,0,0,24,24,0,1,192.168.40.2,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:35.222
2024-06-21 20:49:14,2024-06-21 20:49:18,4.052,192.168.40.2,192.168.60.100,0,0,ICMP,...A....,0,0,5,420,0,0,5,0,0,0,24,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:35.222
2024-06-21 20:48:51,2024-06-21 20:48:55,4.032,192.168.1.34,192.168.1.195,0,0,ICMP,...A....,0,0,5,420,0,0,4,0,0,0,24,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:22.236
2024-06-21 20:49:04,2024-06-21 20:49:08,4.084,192.168.40.2,192.168.60.2,0,0,ICMP,...A....,0,0,5,420,0,0,5,7,0,0,24,24,0,0,192.168.60.2,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:35.222
2024-06-21 20:49:04,2024-06-21 20:49:08,4.084,192.168.40.2,192.168.60.2,0,0,ICMP,...A....,0,0,5,420,0,0,5,7,0,0,24,24,0,1,192.168.60.2,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:35.222
2024-06-21 20:49:04,2024-06-21 20:49:08,4.084,192.168.60.2,192.168.40.2,0,0,ICMP,...A....,0,0,5,420,0,0,7,5,0,0,24,24,0,0,192.168.40.2,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:35.222
2024-06-21 20:49:04,2024-06-21 20:49:08,4.084,192.168.60.2,192.168.40.2,0,0,ICMP,...A....,0,0,5,420,0,0,7,5,0,0,24,24,0,1,192.168.40.2,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:35.222
2024-06-21 20:49:14,2024-06-21 20:49:18,4.052,192.168.40.2,192.168.60.100,0,0,ICMP,...A....,0,0,5,420,0,0,5,0,0,0,24,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.100,0/0,1,2024-06-21 17:49:35.222
